ztf_id,tess_id,ztf_ra,tess_ra,ztf_dec,tess_dec,separation_arcsec
10844151000020,341687730,192.2427068,192.237861552761,66.4056469,66.4064086648961,7.500847867121551
10844192035298,154007402,204.9901395,205.004009463196,67.9085695,67.9080114613293,18.886036769017217
10844492003695,446172473,206.326505,206.345282911404,72.2709003,72.2701677965531,20.75410882682105
10844162005189,154014160,206.816118,206.818427372186,68.341272,68.3408922161025,3.3592578720490827
10844022019119,153974380,202.5446996,202.540216428717,66.1679944,66.1715475446025,14.35752059630193
10844522030161,298129102,202.689147,202.692645763811,72.7567094,72.754706558247,8.119696630170871
10844311001215,148969083,191.8190759,191.819962128031,68.0679369,68.0678572602497,1.225650802147219
10844592034136,232963934,196.4871937,196.490622638746,71.5681518,71.5627228166802,19.930340799321225
10844361002730,232974980,200.2523512,200.266269300421,70.5883208,70.5939869795837,26.33097794361484
10844293009605,148959928,189.1072201,189.115896274173,68.9500515,68.9459371122617,18.581533878195195
10844632019502,148960454,189.5225547,189.527129840116,71.8135288,71.817361704021,14.724738662786686
10844131000607,148931192,188.6604882,188.660323174542,66.9980148,66.9985099600173,1.7976288552265638
10844522002609,298129042,202.703642,202.687324233013,72.5942155,72.5875112492977,29.856671537728392
10844232016181,153971673,201.9486133,201.970632580063,68.2405226,68.241338823284,29.532069817354905
10844271001563,232962706,196.3984986,196.398865662068,68.0645674,68.0646766403507,0.6311338022158292
10844192026179,154007357,204.9239649,204.920922629122,68.1349096,68.1390546520141,15.469504529353127
10844313017326,148969050,191.730866,191.730802232872,68.2400267,68.2441378999119,14.80056431070702
10844533023991,313484098,198.7529259,198.743869410944,73.043755,73.0393627648936,18.451419167429712
10844061000066,232968565,198.3933235,198.392777364297,66.4601396,66.4673196216644,25.859998934048978
10844053035973,232966848,197.8701022,197.863853081105,66.9964404,66.9896025286527,26.139552314519204
10844171003063,445857995,203.6333653,203.635713632716,68.5057168,68.5056606500812,3.104208029257228
10844351000136,154009238,205.4628185,205.462793552683,70.0852262,70.0849908369138,0.8478591758509414
10844562000670,198487055,195.2066441,195.206366861897,72.9756623,72.9755368207282,0.5379986717221472
10844353006105,154012984,206.3453019,206.36846478738,69.4728828,69.4738637715943,29.45132205811445
10844233030353,232975904,200.5271361,200.51753683827,67.7322057,67.7344216507539,15.333058771132066
10844203025606,232973641,199.8509436,199.865694666658,69.2298872,69.2241804955372,27.870872405329813
10844052004922,232972051,199.2692137,199.268700988545,66.6687269,66.6684549781161,1.221744725185568
10844252000529,341688270,192.2289741,192.231695172068,69.1288123,69.1208861256959,28.746935995779097
10475001001701,365070861,202.2362923,202.236312747963,2.2307465,2.23082196180377,0.2814447101995744
10475411004485,366786018,197.9260619,197.920970877633,5.6184835,5.61697551508574,19.030404986263292
10475361003008,393702163,200.5906726,200.588079641785,5.8839066,5.88637097364956,12.84240858566774
10475351001276,365070076,202.1201439,202.120466551734,5.2429463,5.24317513325326,1.4200595918155372
10475162000846,365069916,202.0577748,202.053321262875,4.3627386,4.36625384259553,20.388862135961514
10475322006343,365070128,202.0584242,202.064460126942,5.593753,5.59429061284144,21.712284574924094
10475271006796,366788618,198.3085003,198.309055919263,3.1766131,3.17690610630144,2.258601682572075
10475343003090,393729522,201.3172981,201.318232586373,5.1649019,5.17008250655324,18.948747982166047
10475242010229,393628308,198.9270158,198.93487388059,4.0032096,4.00070898979226,29.621179206181832
10475162004422,365088469,202.47431,202.476869637121,3.9488418,3.95523166199392,24.772331313894934
10475112005418,366805604,198.616254,198.616017049638,0.8935456,0.893919176351612,1.5925315429632667
10475472010907,411278329,196.4104393,196.411597937835,4.8050535,4.8123083087825,26.445977933585215
10475392005692,393671037,200.3078955,200.308465162241,5.020001,5.02000008590367,2.042920348061012
10475191002969,365089815,202.5500089,202.550135880648,3.074678,3.07482756642809,0.7058920761721489
10475442011181,381714186,196.8318711,196.833166618067,5.8570423,5.85230999456298,17.65674973430004
10449062012699,262809175,19.706818499999997,19.707334889533,1.3177875,1.32211198062407,15.678671346577136
10449011000439,399732801,21.338685400000003,21.3381382845852,2.456167,2.45633648931198,2.060232285780959
10449022014456,399733476,21.43305430000001,21.4344453001345,1.1179496,1.12238354740735,16.72897631240276
10449111008068,336956804,18.87061420000001,18.8769761787257,1.0401175,1.04461070500709,28.03618194444207
10474371004199,380731785,193.0249408,193.024765501014,5.6694753,5.66953692225731,0.6660207283270891
10474321003471,411248800,195.1348364,195.139671037097,5.6867405,5.68555646160736,17.835887593425397
10474402009566,390645559,191.6191782,191.61140352567,6.1511963,6.14832060990104,29.691044945559423
10474281004521,350543620,189.815682,189.817026447864,3.6991533,3.70397390624965,18.013765083683555
10474433005765,380673047,191.5072214,191.513066666221,4.8637263,4.86893345242556,28.125123967609472
10474282001930,350545089,189.9422346,189.944733104932,4.1774256,4.17979132028433,12.369557615435792
10474212003675,380727711,192.4943955,192.496528081868,3.9626853,3.96325159807653,7.92562397652386
10474072005169,397068142,193.4868254,193.488407013648,1.0954004,1.09363161447659,8.5413300020563
10474592000615,390652286,192.1783408,192.178298329663,7.3439511,7.34382695848969,0.4719347752249999
10474292004724,366776845,188.9424268,188.938237147501,3.908805,3.90377088678814,23.555672276353203
10474572000660,390629219,190.643892,190.643391600963,8.1919904,8.19335015099784,5.209732557088416
10474432006061,380675046,191.8222003,191.826014954706,4.8057706,4.81182974601351,25.75008756215608
10474332007308,411217249,194.2482454,194.248703741988,5.6302891,5.63028853325847,1.6420721373503042
10474342001154,411237119,194.8644185,194.862704362864,5.3797987,5.38463135806716,18.45048234170267
10474602027513,390606756,190.2987929,190.30404846263,8.1454313,8.14342891414692,20.068549696545418
10474401010874,380673310,191.7157573,191.715115676624,5.5400236,5.5405348851428,2.945089934846732
10474612001519,399106128,189.3464164,189.348341258292,8.0771745,8.076749929476,7.0289454728878455
10474432002511,380673369,191.6638323,191.656824160308,5.2204242,5.2242773917401,28.6995212970044
10845631003489,154066690,207.1546817,207.155547917366,71.4307398,71.4306204565527,1.0820094757247114
10845572004900,313110473,211.0982148,211.09674512102,72.4129152,72.4129599336899,1.6067440348519302
10845311003727,154069906,207.9372049,207.937943773925,67.5195217,67.5194460479901,1.052914025843418
10845112010125,166064408,213.2335367,213.247194225048,65.9414376,65.9415469359458,20.047777551756777
10845191000223,219016721,223.4995725,223.499407488194,68.0864724,68.0865343269972,0.3144074883800071
10845333006971,219005488,220.5003574,220.520745216643,70.4475503,70.4492372017033,25.30203470592983
10845322022467,219014771,222.7573896,222.756403937796,70.18031,70.1722754969514,28.94923211630839
10845531010360,156462090,217.2750003,217.275984669409,72.4153073,72.4219631872248,23.985091497169066
10845172003910,298160985,220.1076508,220.109384935983,68.674091,68.6737872541453,2.5199895009517532
10845373009939,233168207,214.8079543,214.79995089582,71.1305736,71.1262562458879,18.122288587278938
10845632014698,219458481,206.9253501,206.924084632785,71.9093717,71.915260858921,21.24810062862954
10845481003251,233188560,225.2134228,225.214242646189,71.9669837,71.9670790376134,0.9759995988447536
10845013035511,219007035,221.0972683,221.108222814323,66.664192,66.6635980968611,15.767285856564252
10845401002842,313303167,212.8891532,212.889311353501,70.6271197,70.6270491875373,0.3163959865399623
10845173026661,219010992,221.9076929,221.915603521482,68.5718423,68.5649052239436,27.05462260638166
10845333000369,219010551,221.8571334,221.855826514858,70.9710628,70.9711235190007,1.5494687638763327
10845582000308,219467261,210.1381648,210.140156224121,72.1489657,72.1485887914021,2.5827992664081147
10845631001505,154066806,207.3039757,207.303496962527,71.7980405,71.7980339187426,0.5388723283021906
10845622023900,154008822,205.3159705,205.313435060854,71.4824768,71.4804567604684,7.828690312933205
10845332016641,219012552,222.2738312,222.27834936604,70.520542,70.5263982273137,21.768777635494267
10845593002510,198512345,212.0603854,212.065374231102,71.9980054,71.995708911267,9.957952140235935
10845403006465,154124212,211.7215558,211.706122836108,70.6109435,70.6159340921825,25.746735093212997
10845102007510,154108146,211.6441124,211.643974246178,66.2269897,66.2188630592354,29.2565939448575
10845303027932,154009700,205.6991034,205.691129312953,67.6985135,67.691565623801,27.282303600166117
10845311000902,154087160,208.4544716,208.454843362739,68.120621,68.1204890279793,0.688812050747324
10845171008019,219006393,220.7381612,220.738758739092,68.4379139,68.438182299765,1.2484399097989296
10845483006110,462551944,224.5152643,224.506497233325,72.2379988,72.2305721946968,28.41729465387569
10845562027069,198510298,211.8588866,211.850043478707,72.7267185,72.7311241694499,18.46310916468469
10845251005288,154090243,209.3113909,209.328678999178,69.1291566,69.1316672608395,23.94300442026872
10845482001596,257023516,225.6815306,225.704634994576,72.4842172,72.4879281675113,28.372757719225525
10845481000622,257046932,226.3811234,226.380689133884,72.5526248,72.5525570621058,0.5283796641906192
10845353002372,233186749,224.8679912,224.853123221223,69.7482114,69.7524267712017,23.94757744058024
10845302001959,154007402,205.0030825,205.004009463196,67.9025388,67.9080114613293,19.741525148965124
10845601002674,446172473,206.3440208,206.345282911404,72.2704068,72.2701677965531,1.6293542630937374
10845022015818,159630065,220.5454738,220.541752203391,65.8270285,65.8305693633365,13.877459671250126
10845122032894,154069974,208.069432,208.060625656057,67.1893673,67.1890027741307,12.360718381622284
10845082001608,154165672,213.3368835,213.336859618093,67.1257537,67.1255782020637,0.6326758321169876
10845282006063,154014160,206.8160869,206.818427372186,68.341264,68.3408922161025,3.3855562937080057
10845613031666,298129102,202.6958324,202.692645763811,72.7574627,72.754706558247,10.488719182166296
10845322032044,219019501,224.0305441,224.037185705445,70.049709,70.0463104320145,14.705692542801788
10845493018819,229547026,222.7946552,222.802904623975,72.5833138,72.5892866612117,23.2667046723255
10845161000288,219015668,223.3265454,223.326727519129,68.9692565,68.9691797850139,0.3628100944349372
10845502016787,219015141,223.1302379,223.132368304105,71.6780385,71.6703707716543,27.708951277008136
10845172003458,219004020,219.9237136,219.91287922949,68.7390674,68.7323314154173,28.073757160808928
10845373002925,233171806,215.7888496,215.777238152155,70.9061279,70.9104673134245,20.759997209839344
10845331005822,219007757,221.0550879,221.055856677076,70.5122039,70.5117834223162,1.7730832932409142
10845491001928,156511079,221.223539,221.222758202245,72.4677323,72.4677227874073,0.8474475381390217
10845222022242,233169301,215.0839258,215.104493016073,67.662719,67.6625816878515,28.14467610735111
10845362032902,233181917,218.6116862,218.627155962432,70.3229938,70.3225500369208,18.82030648486623
10845613001732,298129042,202.7035808,202.687324233013,72.5942173,72.5875112492977,29.82315976252176
10845412002423,357304255,211.1940352,211.17463296964,70.8454013,70.8402273720784,29.535118333843492
10845192046911,219011914,222.3296848,222.345612723024,67.5519653,67.5508549535939,22.257600348119503
10845263013288,154107787,211.4465855,211.425881535563,67.9030509,67.9031428427511,28.03982240984592
10845011002216,219007045,220.9607663,220.963644711665,66.7430532,66.7424282019527,4.669485607544168
10845041003444,233177185,217.6116561,217.61262305929,66.600456,66.6002009727882,1.6595602459878152
10845282004946,154087068,208.7011223,208.689465431274,68.5683068,68.5627930763102,25.08335586757249
10845191000281,219014391,222.9358147,222.935614175251,68.1049509,68.1050266529056,0.383194839764628
10845151003628,284185810,208.201725,208.208521907643,65.6215324,65.6221401765194,10.333990071206696
10845423003229,154106334,211.0832638,211.082667400864,70.0039807,70.0038615216643,0.8503614690786336
10845323004101,219019609,224.0954076,224.094482974002,70.5136136,70.5134762785216,1.2154609586524157
10845301000016,154007357,204.9200358,204.920922629122,68.1389413,68.1390546520141,1.2568665791788023
10845061003356,166152871,216.3710137,216.369259757826,65.697965,65.6977015536951,2.7662588431512845
10845491002006,156510869,220.8852547,220.884678632108,72.4605016,72.4605339182643,0.6357170115212627
10845461000102,154009238,205.4627823,205.462793552683,70.0852126,70.0849908369138,0.7984663479860719
10845342001414,219012449,222.4250467,222.412034657055,69.9606704,69.9538936731022,29.204661403232706
10845463020403,154012984,206.3452454,206.36846478738,69.4728731,69.4738637715943,29.52633354926121
10845481000631,257023250,225.5690514,225.546372926396,72.5981915,72.6013423220769,26.921052047844835
10845581003917,357304354,211.1166862,211.130551018591,71.3883159,71.3838606091508,22.60693860844071
10845402035105,154165055,213.3488937,213.36263767157,70.7815783,70.7811332912689,16.365566231223063
10851162020551,322396569,326.6840749,326.682436450541,68.7624884,68.766652434246,15.141996198407362
10851492018120,279373920,324.5931032,324.572945246797,72.180443,72.1855556145294,28.84084171208575
10851411002280,387627109,313.1295491,313.129550089233,70.9113049,70.911258153969,0.1682897415455704
10851531011399,390950556,318.2561484,318.255737501659,72.4638661,72.4633118001481,2.0446506612501123
10851002007907,256432248,325.0253694,325.020534157317,66.7940126,66.7872651851971,25.24076381274077
10851601003603,352979549,310.8239307,310.826662685846,72.3690502,72.3750876625923,21.937989253115077
10851451000847,423926352,308.4326728,308.432492904164,70.8887204,70.8885950702905,0.4985266079933809
10851031042346,322312868,325.7290177,325.744080486928,66.1011637,66.1029016847692,22.841108820128877
10851372007140,388039429,317.588835,317.602175510993,70.7618022,70.7659890195327,21.852660288377095
10851572031664,372749943,311.9660221,311.975474731552,72.7591796,72.7651930483874,23.881912723846124
10851071011990,417609602,319.5619244,319.562333584042,65.7417482,65.7356088305871,22.110016458027964
10851192044383,256430757,324.9769807,324.982591606141,67.9023475,67.8993929897866,13.071988765790644
10851092038410,387602944,312.9010597,312.906462992513,66.7664603,66.7694875527954,13.328243785280096
10851001018296,322314585,325.9752545,325.986041150866,66.3873002,66.382380559223,23.572236757946705
10851412019315,387564744,312.6745765,312.688759203207,70.4900323,70.4901558459879,17.05754129829979
10851381005507,388036744,317.5584225,317.558360530618,69.7413813,69.7416425102772,0.9435243803442962
10851281001083,387408783,310.9905839,310.990161158303,69.0529353,69.0528354780792,0.6520425600717864
10851582010818,387628154,313.4829361,313.462194647138,71.4558623,71.457558530404,24.51896069370588
10851472025641,387352120,310.1781418,310.194313138557,70.0360447,70.0367901074377,20.05687433660851
10851242002992,387899766,316.6110953,316.590672762133,69.1088738,69.11142321354,27.775748613343872
10851152009559,387358462,310.4724597,310.482657672372,65.8958416,65.8929491593321,18.2551886758138
10851382020887,422450337,319.1797031,319.197759080427,69.5716651,69.5715495385856,22.69171827667467
10851292019586,423928109,308.4306768,308.452357386808,68.3128447,68.3148324202605,29.715713492934785
10851012035702,321983787,323.6337457,323.639633611101,66.6232913,66.6165478397379,25.692363987913406
10851551007671,418203178,322.1821609,322.181214184714,72.1137914,72.1134666449032,1.569245337438394
10851442014591,387260717,309.3693303,309.348684559676,70.9537742,70.9541754380863,24.297161910123975
10851182009657,322055767,323.8792562,323.881796436563,67.8014003,67.8072996133973,21.516673697869145
10851372010617,422389545,318.6308831,318.648386008311,70.5534008,70.5585819353416,28.068887116555995
10851411000082,387628382,313.5814467,313.575809426912,71.1422852,71.1473189677326,19.27191284014103
10851032032635,322135738,324.6773822,324.689183066302,66.1902176,66.1894637705519,17.364130266494058
10851182035652,321914704,323.4661736,323.467679646248,67.5977643,67.6040648364177,22.775827803537368
10851201000651,321551218,320.8538822,320.853879092188,69.149449,69.149438794219,0.0369559902723719
10851621000583,422353035,306.694586,306.694497909718,71.8707392,71.8707942038981,0.2212390509347919
10851402029815,387898268,316.5767036,316.570696733072,70.7773533,70.7808536161976,14.473086406495424
10851191023278,322267705,325.8136992,325.81773571209,68.027165,68.0232069445274,15.251296521247957
10851581005500,387679884,314.0312989,314.031394083407,71.5610644,71.5610636668768,0.108413441492543
10851212006168,388076887,317.9393432,317.932880218461,68.9122411,68.906422857151,22.557007532499323
10851422007345,387525333,312.0286053,312.034242989751,69.8254293,69.8318295676239,24.08039906445303
10851382037947,388132388,318.2950327,318.290568166252,69.5375873,69.5351882403062,10.303650666349968
10851312005412,387330540,309.8587915,309.866934105335,67.948198,67.9526992940309,19.587998207708708
10851142024468,352761012,308.442571,308.458364493313,65.4569897,65.459605546069,25.42403350226764
10851571003806,364132211,312.0975075,312.097270063392,72.4297093,72.4295268689142,0.7056243110792209
10851441010186,387289881,309.7137612,309.713662982828,70.6539407,70.654006685769,0.264857137170662
10851272038890,387901176,316.436558,316.451139813035,67.8181679,67.818190699136,19.819321041529093
10851502023723,322130512,324.5521201,324.530505561775,71.5520837,71.5539332553485,25.50635305229261
10851461002846,387237576,308.8285509,308.849175878139,69.7901159,69.7886182967418,26.211749970402717
10851092031788,387696825,314.1824939,314.181381626434,66.6185618,66.6262656079179,27.779181470800612
10851091007116,387602991,313.0169761,313.022871089163,66.7360178,66.7287132582885,27.600303186001
10851211008594,388000857,317.3883658,317.382430086226,68.4946671,68.4908861505811,15.70490465067842
10851601002114,333804979,308.5797058,308.580958950019,72.5270664,72.5334878784718,23.156959240965534
10851361016720,321449663,320.2698849,320.27504238816,70.3944972,70.3942924673373,6.273471893774583
10851592015910,387897207,316.1593968,316.163662526472,71.5928808,71.5906504584318,9.380040513076436
10851011022808,321822585,322.2656587,322.270775685182,66.860661,66.8631997300632,11.658724041854873
10851192030070,322268581,325.6953919,325.682462501576,67.3882546,67.3857578481678,20.02736947607098
10851031033109,322312832,325.6899356,325.709083223269,66.1085104,66.1097733348675,28.28474366909048
10851522001425,418257102,323.248178,323.246068348011,72.8642131,72.8638754981059,2.5464667998759265
10851582026603,387679777,314.2289435,314.229941352521,71.7134864,71.7062984348643,25.901220342869237
10851292010668,423928056,308.4492646,308.432454041492,68.3865456,68.3878045154752,22.746821055079486
10851342038243,322054144,323.9660804,323.956308864986,69.4818105,69.4820276013175,12.354572824789251
10851101010022,305469127,314.7175298,314.717481483232,65.7974748,65.7976800390125,0.7422935485592099
10851252009500,387682152,314.2584037,314.258461943047,68.7406195,68.7406787679947,0.2265049536835411
10851502018041,353458904,325.0065478,325.022250483345,72.0300623,72.0289555134552,17.890273049587805
10851322011430,322265442,325.8251824,325.80597475141,70.2528792,70.2557520597685,25.54817037833219
10851601001027,333805112,308.7556149,308.75295383111,72.7251414,72.7310816782424,21.57332709598488
10851362012432,321684275,321.316469,321.292963279129,70.4133802,70.4122952203029,28.635883421555988
